銘柄コード,企業名,価格,利回り(%),年間配当,セクター,配当内訳
132A,アイエヌホールディングス,220.0,0,0.0,,
1330,上場インデックスファンド２２５,64300.0,111,716.0,,ex:2025-07-08|pay:2025-10:716.0
1332,ニッスイ,1315.5,243,32.0,生活必需品,"ex:2025-09-29|pay:2025-12:14.0, ex:2026-03-30|pay:2026-06:18.0"
1333,マルハニチロ,1255.0,367,46.0,生活必需品,"ex:2025-09-29|pay:2025-12:16.6667, ex:2026-03-30|pay:2026-06:28.0"
133A,グローバルＸ　超短期米国債　ＥＴＦ,1076.0,372,40.0,,"ex:2025-05-22|pay:2025-08:10.0, ex:2025-07-24|pay:2025-10:8.0, ex:2025-09-24|pay:2025-12:5.0, ex:2025-11-24|pay:2026-02:7.0, ex:2026-01-24|pay:2026-04:3.0, ex:2026-03-24|pay:2026-06:7.0"
1343,ＮＥＸＴ　ＦＵＮＤＳ　東証ＲＥＩＴ　指数連動型上場投信,1975.5,467,92.2,,"ex:2025-08-10|pay:2025-11:19.9, ex:2025-11-10|pay:2026-02:23.1, ex:2026-02-10|pay:2026-05:25.5, ex:2026-05-10|pay:2026-08:23.7"
1345,上場インデックスファンドＪリート（東証ＲＥＩＴ指数）隔月分配型,1857.0,454,84.39,,"ex:2025-07-08|pay:2025-10:11.87, ex:2025-09-08|pay:2025-12:21.29, ex:2025-11-08|pay:2026-02:7.34, ex:2026-01-08|pay:2026-04:15.27, ex:2026-03-08|pay:2026-06:21.62, ex:2026-05-08|pay:2026-08:7.0"
1346,ＭＡＸＩＳ　日経２２５上場投信,64000.0,118,758.0,,"ex:2025-07-16|pay:2025-10:390.0, ex:2026-01-16|pay:2026-04:368.0"
1348,ＭＡＸＩＳ　トピックス上場投信,4045.0,181,73.3,,"ex:2025-07-16|pay:2025-10:38.3, ex:2026-01-16|pay:2026-04:35.0"
1349,ＡＢＦ汎アジア債券インデックス・ファンド,17620.0,247,435.5831,,"ex:2025-07-22|pay:2025-10:213.7951, ex:2026-01-22|pay:2026-04:221.788"
134A,アプライズ,1500.0,0,0.0,,
1356,ＴＯＰＩＸベア２倍上場投信,122.6,0,0.0,,
1357,ＮＥＸＴ　ＦＵＮＤＳ　日経平均ダブルインバース・インデックス連動型上場投信,3500.0,0,0.0,,
1358,上場インデックスファンド日経レバレッジ指数,118950.0,18,219.0,,ex:2025-07-10|pay:2025-10:219.0
135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,3860.0,0,0.0,情報技術,
1360,日経平均ベア２倍上場投信,85.8,0,0.0,,
1364,ｉシェアーズ　ＪＰＸ日経４００　ＥＴＦ,3660.0,180,66.0,,"ex:2025-08-09|pay:2025-11:33.0, ex:2026-02-09|pay:2026-05:33.0"
1365,ｉＦｒｅｅＥＴＦ　日経平均レバレッジ・インデックス,3823.0,0,0.0,,
1366,ｉＦｒｅｅＥＴＦ　日経平均ダブルインバース・インデックス,88.0,0,0.0,,
1367,ｉＦｒｅｅＥＴＦ　ＴＯＰＩＸレバレッジ（２倍）指数,2793.0,0,0.0,,
1368,ｉＦｒｅｅＥＴＦ　ＴＯＰＩＸダブルインバース（－２倍）指数,179.0,0,0.0,,
1369,Ｏｎｅ　ＥＴＦ　日経２２５,62500.0,115,719.0,,"ex:2025-07-08|pay:2025-10:364.0, ex:2026-01-08|pay:2026-04:355.0"
136A,三興商事,4330.0,0,0.0,,
1375,ユキグニファクトリー,1068.0,187,20.0,生活必需品,"ex:2025-09-29|pay:2025-12:4.0, ex:2026-03-30|pay:2026-06:19.0"
1376,カネコ種苗,1412.0,340,48.0,素材,"ex:2025-05-29|pay:2025-08:27.0, ex:2025-11-27|pay:2026-02:11.0"
1377,サカタのタネ,4100.0,195,80.0,生活必需品,"ex:2025-05-29|pay:2025-08:45.0, ex:2025-11-27|pay:2026-02:35.0"
1379,ホクト,1896.0,327,62.0,生活必需品,"ex:2025-09-29|pay:2025-12:10.0, ex:2026-03-30|pay:2026-06:45.0"
137A,Ｃｏｃｏｌｉｖｅ,738.0,0,0.0,,
1380,秋川牧園,1010.0,198,20.0,生活必需品,ex:2026-03-30|pay:2026-06:10.0
1381,アクシーズ,4015.0,280,112.5,生活必需品,ex:2025-06-27|pay:2025-09:112.5
1382,ホーブ,1539.0,325,50.0,生活必需品,ex:2025-06-27|pay:2025-09:50.0
1383,ベルグアース,2868.0,35,10.0,生活必需品,ex:2025-10-30|pay:2026-01:10.0
1384,ホクリヨウ,2503.0,839,210.0,生活必需品,ex:2026-03-30|pay:2026-06:130.0
138A,光フードサービス,3205.0,150,48.0,一般消費財,ex:2025-11-27|pay:2026-02:40.0
1397,ＳＭＤＡＭ　日経２２５上場投信,62000.0,124,770.0,,"ex:2025-10-08|pay:2026-01:360.0, ex:2026-04-08|pay:2026-07:410.0"
1398,ＳＭＤＡＭ　東証ＲＥＩＴ指数上場投信,1887.0,462,87.2,,"ex:2025-06-08|pay:2025-09:12.9, ex:2025-09-08|pay:2025-12:29.2, ex:2025-12-08|pay:2026-03:12.9, ex:2026-03-08|pay:2026-06:32.2"
1399,上場インデックスファンドＭＳＣＩ日本株高配当低ボラティリティ,2946.0,251,74.0,,"ex:2025-07-08|pay:2025-10:6.0, ex:2025-10-08|pay:2026-01:30.0, ex:2026-01-08|pay:2026-04:4.0, ex:2026-04-08|pay:2026-07:34.0"
139A,東日本地所,3350.0,119,40.0,,ex:2025-08-28|pay:2025-11:40.0
1401,エムビーエス,1280.0,117,15.0,資本財,ex:2025-05-29|pay:2025-08:13.0
1407,ウエストホールディングス,3005.0,233,70.0,公益事業,"ex:2025-08-28|pay:2025-11:65.0, ex:2026-02-26|pay:2026-05:35.0"
140A,ｉＦｒｅｅＥＴＦ　米国１０年国債先物インバース,2000.0,0,0.0,,
1414,ショーボンドホールディングス,1319.5,345,45.5,資本財,"ex:2025-06-27|pay:2025-09:27.875, ex:2025-12-29|pay:2026-03:20.5"
1417,ミライト・ワン,4041.0,247,100.0,資本財,"ex:2025-09-29|pay:2025-12:40.0, ex:2026-03-30|pay:2026-06:45.0"
1418,インターライフホールディングス,528.0,568,30.0,資本財,"ex:2025-08-28|pay:2025-11:10.0, ex:2026-02-26|pay:2026-05:20.0"
1419,タマホーム,3635.0,344,125.0,一般消費財,ex:2025-05-29|pay:2025-08:195.0
141A,トライアルホールディングス,3570.0,45,16.0,生活必需品,ex:2025-06-27|pay:2025-09:16.0
1420,サンヨーホームズ,614.0,407,25.0,一般消費財,ex:2026-03-30|pay:2026-06:25.0
1429,日本アクア,714.0,490,35.0,資本財,ex:2025-12-29|pay:2026-03:35.0
142A,ジンジブ,800.0,0,0.0,資本財,
1430,ファーストコーポレーション,1043.0,441,46.0,一般消費財,ex:2025-05-29|pay:2025-08:42.0
1431,Ｌｉｂ　Ｗｏｒｋ,644.0,99,6.4,不動産,"ex:2025-06-27|pay:2025-09:1.6, ex:2025-09-29|pay:2025-12:1.6, ex:2025-12-29|pay:2026-03:1.6, ex:2026-03-30|pay:2026-06:1.6"
1432,動力,174.0,0,0.0,,
1433,ベステラ,1042.0,384,40.0,資本財,"ex:2025-07-30|pay:2025-10:15.0, ex:2026-01-29|pay:2026-04:25.0"
